关键词,内容
猩猩探长,月薪5千的请反复观看 L图一乐呵的微博视频
猩猩探长,"一人行！四人也行！！！
All for love～🐦🎵
#披荆斩棘# L张远Bird的微博视频"
猩猩探长,"#黑珍珠和米其林有啥区别##一饭封神#里李诞提问“米其林和黑珍珠到底有什么区别”，直接说出了所有人的疑惑，估计好多人都跟我一样迷糊不明白这些榜单之间的差别。

还好有美团魏总魏巍科普，一下子就清楚了——米其林源于法国，历史悠久，评委多为欧洲人，是极具公信力的国际榜单；而黑珍珠则是为华人"
猩猩探长,"#60岁老厨师上节目比打工人还惨#
《一饭封神》能不能不要 虐 待 老人了……本期经营赛更新，小厨小花儿和60岁的资历老厨邵德龙一组。做为本组主厨的小花儿，选择用邵德龙老师线下餐厅，几十年的拿手菜“经典港式猪扒饭”作为比赛招牌菜品。但这姐比赛期间一会要临时改酱汁加木姜子，一会要把炸猪排改成"
猩猩探长,"#杨幂 别人没骂错的话那就得改#
“接受审判是你工作的一部分，每个人的工作都要接受审判。”
“别人没骂错的话 那就不值得委屈 那就得改”
有这样的心态和态度难怪杨幂在娱乐圈长红这么多年！
姐今年的作品《酱园弄》王许梅，《长安的荔枝》郑玉婷，《生万物》宁绣绣才会好评如潮。
#暑期嘉年华#"
猩猩探长,月薪5千的请反复观看 L图一乐呵的微博视频
猩猩探长,"#头一次在女综看到小女生群像#

女孩子多的综艺就是很美好！！世界上不能没有女孩子！
我宣布全女音综#让我来唱# 就是这个暑假我最爱的、群像感最强的女综！！"
猩猩探长,"「#JDG对战UUG# ·常规赛第三轮」

第一局【BO5】赛果如下：北京JDG 0-1 常山UUG

1分钟，我方上路强行开团被抓到机会，1人阵亡
4分钟，暴君团，对方四人强开击杀我方1人
8分钟，我方镜连招压低对方一人血量，后续团战中甄姬被留但被杨玉环救下，我方顺势抢下暴君但关羽阵亡
10分钟，暴君处再次发生团"
猩猩探长,"#前天子散昨天妻离今天过大年#
宁学祥你真是该啊
谁明白这个 #生万物# 里的宁学祥短短几天就经历了人生的大起大落。他推走了所有的亲人。
第一推，大女儿出嫁被马子掳走。女儿被绑了，要他五千大洋。按理说，宁学祥真盘活一下资产，还真能把女儿救出来。甚至费家也上门，表示可以凑一部分钱。宁学祥犹"
猩猩探长,"来啦！很喜欢那些能好好感受景色与自己的瞬间～🏝️🌊✨
#人间值得处 ##曹恩齐不NG的日常# L曹恩齐Vincent的微博视频"
猩猩探长,国漫史诗级救场名场面：《武庚纪》逆天而行这一刀太绝了、《画江湖不良人》女 帝骑马救场李星云和姬如雪、《完美世界》大缔穿越时空救下石昊、《斗破苍穹》萧炎救场、《仙逆》王林一集帅三次三次救场，还有当年的斗罗唐昊救场、谁说国漫无燃点，这史诗级救场，不光震撼，更是救赎！
猩猩探长,"#我们的817# 

「宁」的眼神大考验 Round 3

眼神终极大挑战🏆
找「宁」的同时，来个回忆杀🤔
👇戳下图，标记图中不同年份的「宁」✍️
@摩登兄弟刘宇宁"
猩猩探长,"#啥节目让娱乐圈必须空腹录制##一饭封神#怕是把“吃货召唤术”点满了！蔡卓妍、陈妍希、杜海涛、丁真、刘嘉玲、魏sir、王以太、祝绪丹几位“吃货”组成惊喜试吃团，一进场就把对美食的期待写在脸上！
刘嘉玲直言从早上就没吃东西，就等着来大吃一顿；李诞在一旁立马应和自己也是空腹状态；蔡卓妍更直接"
牛牛和西西,"#龚俊我的dream旅游搭子#

不得不感叹龚俊这天生的管理能力！J人J的明明白白的，在去马达加斯加之前，龚俊就已经大概的做了一些了解，包括要去哪里玩，在哪里看风景更合适，交通方面怎么安排，还会承担必要的责任，如果钱花光了就用自己的垫进去，保证整趟旅行的完整性和愉快性，光是听听就觉得好安心"
牛牛和西西,拍照吗？互勉 #楚点啥昭##快来康康# L张康乐_的微博视频
牛牛和西西,"#前天子散昨天妻离今天过大年#
宁学祥你真是该啊
谁明白这个 #生万物# 里的宁学祥短短几天就经历了人生的大起大落。他推走了所有的亲人。
第一推，大女儿出嫁被马子掳走。女儿被绑了，要他五千大洋。按理说，宁学祥真盘活一下资产，还真能把女儿救出来。甚至费家也上门，表示可以凑一部分钱。宁学祥犹"
牛牛和西西,"请为Romance city20号公民登记它的ID
#汪苏泷十万伏特2.0巡回演唱会#"
牛牛和西西,"来啦！很喜欢那些能好好感受景色与自己的瞬间～🏝️🌊✨
#人间值得处 ##曹恩齐不NG的日常# L曹恩齐Vincent的微博视频"
牛牛和西西,"纪念第一次Xmen…
怀念好几年的微博头像～
你现在是小王子是玫瑰是狐狸还是已经本自具足了呢～
🤴🌹🦊～
#披荆斩棘# L张远Bird的微博视频"
牛牛和西西,#普通人能存下钱的原因# 普通人能存下钱的原因#我的精神状态凉好# L领导我是小明的微博视频
牛牛和西西,"#黑珍珠和米其林有啥区别##一饭封神#里李诞提问“米其林和黑珍珠到底有什么区别”，直接说出了所有人的疑惑，估计好多人都跟我一样迷糊不明白这些榜单之间的差别。

还好有美团魏总魏巍科普，一下子就清楚了——米其林源于法国，历史悠久，评委多为欧洲人，是极具公信力的国际榜单；而黑珍珠则是为华人"
牛牛和西西,"「#JDG对战UUG# ·常规赛第三轮」

第一局【BO5】赛果如下：北京JDG 0-1 常山UUG

1分钟，我方上路强行开团被抓到机会，1人阵亡
4分钟，暴君团，对方四人强开击杀我方1人
8分钟，我方镜连招压低对方一人血量，后续团战中甄姬被留但被杨玉环救下，我方顺势抢下暴君但关羽阵亡
10分钟，暴君处再次发生团"
牛牛和西西,"#卫健委最新通报肖某董某莹事件#
后续调查来了，注意看第三条，从未见过如此密密麻麻的处分名单，这一下撸下去多少人"
牛牛和西西,"#何浩楠新歌全世界就你不知道#
全世界就你不知道啦～明天见！
何浩楠超话#楠得有空#"
牛牛和西西,"「#JDG对战UUG# ·常规赛第三轮」

第三局【BO5】赛果如下：北京JDG 0-3 常山UUG

2分钟，我方老夫子大招捆住马超后越塔击杀拿下人头
4分钟，对方试图打龙但被我方多人配合压低血量，我方接手收下暴君
6分钟，我方与对方互换资源，对方推掉上路一塔我方推掉下路二塔
8分钟，我方开团被对方化解，对方击"
牛牛和西西,"请为Romance city20号公民登记它的ID
#汪苏泷十万伏特2.0巡回演唱会#"
牛牛和西西,"#我们的817# 

「宁」的眼神大考验 Round 3

眼神终极大挑战🏆
找「宁」的同时，来个回忆杀🤔
👇戳下图，标记图中不同年份的「宁」✍️
@摩登兄弟刘宇宁"
牛牛和西西,"来啦！很喜欢那些能好好感受景色与自己的瞬间～🏝️🌊✨
#人间值得处 ##曹恩齐不NG的日常# L曹恩齐Vincent的微博视频"
应该靠自己,"章昊超话🎻#章昊#
他应该好开心能跟昊丝分享快乐和释放压力。
mama小提琴舞台，换乘3ost，时装杂志这些大🕊️都是很大的惊喜，但是他当时只能自己憋着，没法提前和大家说。尤其小提琴，现在想想他的压力爆表，都没剧透出来，全靠自己一个人顶着
明天的舞台又是很好的🕊️ 展开c"
应该靠自己,"嘘！专升本小道消息 看完删

专升本小道消息，嘿嘿嘿

1、专升本大多原句重复出现,即在上下文能找到，少部分有改动，即同意替换
2、文章是按顺序出题的,你要觉得不是，就是你做错了
3、选项中意思完全相反的2个选项其中之一是对的。(要有这个意识)
4、就一般而言,somepeople表作者不认同的观点.few peo 展开c"
应该靠自己,"许佳琪超话#超话星愿池##为龙年添个新装扮##许佳琪幻乐森林# 🦊#许佳琪苏若非#
“不管身处怎样的困境，我们都应该乐观向上地生活，因为生活的美好永远是靠自己创造的。”@许佳琪kiki"
应该靠自己,"股票超话
对于一个快速变化的市场，我们如果要找寻一个合适的机会，既要有深厚的金融知识，还要明确商业规律，更要知晓商业运作的底层逻辑.

我们对于当前市场的分析和研究，不仅要着眼于当下的事物发展，还有追溯过去的变化，更要结合当前人们的需要.

作为一个股票投资者，不能只是把目光放在个 展开c"
应该靠自己,或许原始家庭带来的一切，确实能一直深深影响我很久。或许我不应该把爸妈给的一切当成理所应当，我拿着她们的钱，读了书，看到了他们没有看到过的风景。站在他们的肩膀上世界，而还要责怪他们没有文化和见识。我应该反思。父母也曾是英俊的少年和美丽的少女，为了家庭，长时间工作，他们也有了一些顽疾 展开c
应该靠自己,"【保费从10元涨到380元，难怪有人觉得新农合不“香”了】据狐度：有关新农合参保人数下降的讨论，近日持续引发关注。

云南省人大代表邓红英表示，新农合保费从2014年的60元涨到2024年的380元，涨幅高达5.33倍，但这十年间的工资水平涨幅只有约2.95倍。两者涨幅差距较大，一些农村家庭不再参保或选择性 展开c"
应该靠自己,"致自己，
前半生股市生涯成长印记！

一段简单的独白，只能说一言难尽，我比各位都更要难，但我一定不会抱怨，侠哥2008年腰斩之后再腰斩可以重新站起来，大树为什么不可以，男人只能靠自己堂堂正正的站起来。

对于过去一轮各种抱团白马的五年巅峰和三年覆灭，尘归尘土归土，真的不想再说过多了。

如 展开c"
应该靠自己,"时隔十年回澳洲 真的怎么会一切都没变
旅行是会有滤镜的看到的都是美好松弛的
但是不管是brunch还是咖啡 这几年上海真的超过记忆中的澳洲太多了 应该只有泰国菜和韩国饭无法超越吧 人生还是好迷茫 迷雾一样的未来杭州感觉暂时也不想回去要和爸妈住
上海真的也觉得无聊每天上下班就是混日子
澳洲这次来 展开c"
应该靠自己,"今天又勇敢了一次🍻
原来以前的我在同学眼中是个幽默 可爱 暴躁（虽然现在也是）乐于助人 会鼓励同学的人
老师寄语我聪明伶俐 活泼大方 但要克服困难 今后要靠自己 不要把全部希望寄托于老师教得好

后来我的英语成绩越来越差也跟我的任性有关
我讨厌的老师我就偏不好好学 做作业生气 还和同学一起骂 展开c"
应该靠自己,"许佳琪超话#超话星愿池##为龙年添个新装扮##许佳琪幻乐森林# 🦊#许佳琪苏若非#
“不管身处怎样的困境，我们都应该乐观向上地生活，因为生活的美好永远是靠自己创造的。”@许佳琪kiki"
应该靠自己,"许佳琪超话#超话星愿池##为龙年添个新装扮##许佳琪幻乐森林# 🦊#许佳琪苏若非#
“不管身处怎样的困境，我们都应该乐观向上地生活，因为生活的美好永远是靠自己创造的。”@许佳琪kiki"
应该靠自己,"#罗云熙颜心记#🍎#罗云熙水龙吟#🍎#罗云熙#

这个世界上没有人“应该”为你做什么，就连父母都没有义务对你有求必应。你长大了，很多事，要靠自己。

罗云熙｜罗云熙资生堂品牌代言人｜罗云熙滋源品牌代言人｜罗云熙真果粒品牌代言人｜罗云熙代言浮生忆玲珑｜罗云熙英雄联盟国风代言人｜高姿品牌 展开c"
应该靠自己,阴雨天，阴冷，发现自己感冒变严重了，从喉咙上部痛，到流清水鼻涕，鼻子都擦红了。想想应该是一般感冒吧，不然三四天了还这初期症状？泡泡脚驱驱寒，再吃点下午去买的感冒清……客厅里，拿本书边泡脚边看，两老的手机音量开到最大，反复地放着一首歌，而且是两人各放各的，我真奇怪他俩是怎么做 展开c
应该靠自己,"#周深遇见生米的第十年#✨#深深感激遇到米#
我几乎天天做梦，却很少做关于深的，明明天天念着他，但就是不肯出现在我的梦里。

我只见过周深一次，淹没在人群中，跟众多喜欢他的人一起听歌。我自诩是个KTV麦霸，但灯火我实在是唱不上去，不禁一次感叹人到底是怎么发出那么高的声音的，高就算了，还那么 展开c"
应该靠自己,"许佳琪超话#超话星愿池##为龙年添个新装扮#
“不管身处怎样的困境，我们都应该乐观向上地生活，因为生活的美好永远是靠自己创造的。”——许佳琪"
应该靠自己,女孩子 尤其是有点小漂亮的女孩子 尤其是家境普通又有点小漂亮的女孩 成长过程中最应该记住的三个字就是 靠自己
应该靠自己,"许佳琪超话#超话星愿池##为龙年添个新装扮##许佳琪幻乐森林# 🦊#许佳琪苏若非#
“不管身处怎样的困境，我们都应该乐观向上地生活，因为生活的美好永远是靠自己创造的。”@许佳琪kiki"
应该靠自己,"许佳琪超话#超话星愿池##为龙年添个新装扮##许佳琪幻乐森林# 🦊#许佳琪苏若非#
“不管身处怎样的困境，我们都应该乐观向上地生活，因为生活的美好永远是靠自己创造的。”@许佳琪kiki"
应该靠自己,美好的新生活从安装无线网卡开始🥰幸福生活是要靠自己争取的（应该吧）
应该靠自己,"这是王朔写的，觉得不错。与大家分享。

《觉悟》

""人的起点，都是娘胎；终点，都是棺材；中间，就是人生；钱，是通行证。权，是指挥棒。如果你有钱，规矩是可以变通的，如果你有权，规矩是能为你服务的。如果你既没有钱，又没有权，那么规矩，就是为你量身制作的。""
有钱能使 展开c"
应该靠自己,"狠人是什么样的人？

1、情绪稳定。

真正狠的人可能一直显得很温柔。

因为狠不在外表。不是眼神凌厉、肌肉发达、言辞犀利、气势压人才叫狠。那是低级别的斗狠。是胜人。

真正成大事的狠人，他们的狠，绝不是好勇斗狠地“狠”，恰恰相反，从表面上看，他们给人的感觉是非常稳的，尤其是情绪上，几乎 展开c"
快乐家家车,"一些琴酒单推人的快乐来源

1.易汝《名反派琴酒》《琴酒的假期》（无cp）
理由：①rpg②喜欢向日葵的奶奶③“蛋——挞——”
又生草又合理，喜欢

2.易汝《搞倒九家公司之后我加入酒厂了》（主攻）
理由：①天使②琴门③拿上司生理期当月假是不是搞错了什么
这篇完全是作者xp放出了，但是很巧我就爱这 展开c"
快乐家家车,一千八百五十，那个时候，四五十年前，小红和屯子里的几个小孩儿，男女都有，都十来岁，十一二岁，十三四岁，上公社溜达，玩耍，十八里地，几个孩子走着去的，光走道儿就是两个小时，到了公社，玩儿一阵子，快乐一阵，大家就坐在桥底下吃饭 ，因为是夏天，桥底下特别惬意，特别美好，好的不得了，几个 展开c
快乐家家车,一千八百五十，那个时候，四五十年前，小红和屯子里的几个小孩儿，男女都有，都十来岁，十一二岁，十三四岁，上公社溜达，玩耍，十八里地，几个孩子走着去的，光走道儿就是两个小时，到了公社，玩儿一阵子，快乐一阵，大家就坐在桥底下吃饭 ，因为是夏天，桥底下特别惬意，特别美好，好的不得了，几个 展开c
快乐家家车,一千八百五十，那个时候，四五十年前，小红和屯子里的几个小孩儿，男女都有，都十来岁，十一二岁，十三四岁，上公社溜达，玩耍，十八里地，几个孩子走着去的，光走道儿就是两个小时，到了公社，玩儿一阵子，快乐一阵，大家就坐在桥底下吃饭 ，因为是夏天，桥底下特别惬意，特别美好，好的不得了，几个 展开c
快乐家家车,一千八百五十，那个时候，四五十年前，小红和屯子里的几个小孩儿，男女都有，都十来岁，十一二岁，十三四岁，上公社溜达，玩耍，十八里地，几个孩子走着去的，光走道儿就是两个小时，到了公社，玩儿一阵子，快乐一阵，大家就坐在桥底下吃饭 ，因为是夏天，桥底下特别惬意，特别美好，好的不得了，几个 展开c
快乐家家车,"李悄《我这一代人》

生于80年代末，成长于90年代。

我自己，是一个拥有童心的人。

每个拥有童心的人，都是大孩子。

童心我心。

学生时候，学校里的小卖部，有三角钱的夏天乐，五角钱的雪糕，包括娃娃头。还有一种 “乐赛特” 雪糕，草莓夹心特别好吃，“大脚板” 雪糕 ….

那时候跟同学一起打沙 展开c"
快乐家家车,#文明银川# 【银川：凝聚精神力量 共享文明硕果】在银川，文明和谐的景象遍布城乡巷陌，精神文明建设硕果累累，新风正气不断积聚，如春风化雨，滋润心田。近年来，银川坚持以习近平新时代中国特色社会主义思想为指导，大力培育和践行社会主义核心价值观，把公民思想道德建设全面融入城市肌理，深化拓展 展开c
快乐家家车,"李悄《我这一代人》

生于80年代末，成长于90年代。

我自己，是一个拥有童心的人。

每个拥有童心的人，都是大孩子。

童心我心。

学生时候，学校里的小卖部，有三角钱的夏天乐，五角钱的雪糕，包括娃娃头。还有一种 “乐赛特” 雪糕，草莓夹心特别好吃，“大脚板” 雪糕 ….

那时候跟同学一起打沙 展开c"
快乐家家车,"春节即将到来，广东的亲子游排上日程了吗？
Hape和英德奥园希尔顿逸林度假酒店联合打造亲子房
ㅤ
把游乐场搬到酒店🏯，带娃也能美美享受旅程🏖
2大超火爆主题房齐上线❗❗❗
ㅤ
🔍火车轨道主题，过家家玩具主题任你选择
总有一款宝宝喜欢👶
房间整体布局卡通可爱，推开门就能看到一系列的Hape 展开c"
快乐家家车,"李悄《我这一代人》

生于80年代末，成长于90年代。

我自己，是一个拥有童心的人。

每个拥有童心的人，都是大孩子。

童心我心。

学生时候，学校里的小卖部，有三角钱的夏天乐，五角钱的雪糕，包括娃娃头。还有一种 “乐赛特” 雪糕，草莓夹心特别好吃，“大脚板” 雪糕 ….

那时候跟同学一起打沙 展开c"
快乐家家车,"《浪漫的逃亡》
全宇宙最後一艘諾亞方舟
#新加坡諾亞方舟#day1 repo

看過這麼多巡迴唯有諾亞方舟的開場視訊能令我瞬間起雞皮疙瘩呼吸急促我團還沒出來就心跳加速！這麼多年我團的了不起出場方式似乎都玩過了！此生有沒有機會看你們搭火箭🚀出現在我面前？（夢先做反正你們會替我實現

《2012》作為 展开c"
快乐家家车,"姥姥80大寿，我妈给了8000块钱，临走的时候大舅给了我们一包红薯干！我爸气鼓鼓地和我妈抱怨了一路，后来两人吵累了，拆开装红薯干的包裹，里面装的东西，让两人都呆住了。

我妈从小就在家里受冷眼。那时候，家里就偏爱我大舅，他啥活儿都不用干，而我妈却要早起晚睡，操持家务。高中毕业后，我妈没有 展开c"
快乐家家车,"姥姥80大寿，我妈给了8000块钱，临走的时候大舅给了我们一包红薯干！我爸气鼓鼓地和我妈抱怨了一路，后来两人吵累了，拆开装红薯干的包裹，里面装的东西，让两人都呆住了。

我妈从小就在家里受冷眼。那时候，家里就偏爱我大舅，他啥活儿都不用干，而我妈却要早起晚睡，操持家务。高中毕业后，我妈没有 展开c"
快乐家家车,独自带娃827day升级打怪后顶着热辣辣太阳出门玩。在绘本看到的摩天轮，带着来看了，看完了表示不敢坐而且今天基本没客人，所以也不开。开个小火车，因为只有她一个人开，开完秒哭[捂脸]玩个蹦床吧。还是吃雪糕比较快乐。路过玩具店，所有过家家的玩具看一眼没兴趣，切切乐停留了一会。在挖机，搅 展开c
快乐家家车,"姥姥80大寿，我妈给了8000块钱，临走的时候大舅给了我们一包红薯干！我爸气鼓鼓地和我妈抱怨了一路，后来两人吵累了，拆开装红薯干的包裹，里面装的东西，让两人都呆住了。

我妈从小就在家里受冷眼。那时候，家里就偏爱我大舅，他啥活儿都不用干，而我妈却要早起晚睡，操持家务。高中毕业后，我妈没有 展开c"
快乐家家车,"网上真有人仅看几张照片，就说啥七八十年代比现在好，没房贷车贷，孩子们开心快乐没烦恼，笑死我了

奥卡姆剃刀老师非常认真，记忆中他据理力争反驳好几次了，无奈，总有好多人跳出来，洋洋得意的抓住一点，发起攻击，我在他帖子下面使劲拉黑，无奈总是拉不完，睁眼说瞎话的人实在太多了。

就算让我永 展开c"
快乐家家车,"#畅所钰言##今日食记#
早餐：甜甜牛奶➕鸡蛋🥚➕芋泥奶酥奶黄肉松米
午餐：白菜猪肉炖粉条➕多多米饭🍚(吃超饱哈哈哈
晚餐：生菜🥬拌面🍜➕荷包蛋➕烤鸭➕白菜猪肉炖粉条

今天是快乐周五
现在都是早上六点的闹钟起来拔奶 然后煮鸡蛋 🚾 洗漱 早上涂脸涂到一半嘟嘟 展开c"
快乐家家车,"李悄《我这一代人》

生于80年代末，成长于90年代。

我自己，是一个拥有童心的人。

每个拥有童心的人，都是大孩子。

童心我心。

学生时候，学校里的小卖部，有三角钱的夏天乐，五角钱的雪糕，包括娃娃头。还有一种 “乐赛特” 雪糕，草莓夹心特别好吃，“大脚板” 雪糕 ….

那时候跟同学一起打沙 展开c"
快乐家家车,"2岁+最爱玩的玩具合集🔥精简不鸡肋！在家玩什么？
2岁宝宝日常爱玩的9款玩具合集来啦！

1⃣️拼插玩具：DIY漂亮花园，精细动作发育必入～连300多个月的宝宝都爱玩！
2⃣️过家家冰淇淋车：颜值超高啊，女宝宝过家家就它[哇R]了
3⃣️水果切切乐：仿真度hin不错，可切可掰，边玩边认识水果！

4⃣ 展开c"
快乐家家车,"李悄《我这一代人》

生于80年代末，成长于90年代。

我自己，是一个拥有童心的人。

每个拥有童心的人，都是大孩子。

童心我心。

学生时候，学校里的小卖部，有三角钱的夏天乐，五角钱的雪糕，包括娃娃头。还有一种 “乐赛特” 雪糕，草莓夹心特别好吃，“大脚板” 雪糕 ….

那时候跟同学一起打沙 展开c"
快乐家家车,"五〇六〇哥，长在平民窝。
生在土炕上，用的接生婆。
吃的是母乳，牛奶没见过。
席子炕上铺，兄弟同被窝。
卫生不太好，虱子特别多。
那时没有电，油灯能凑合。
盘腿坐炕上，家人围一桌。
高粮小米饭，青菜也不多。
玉米土豆粥，调些酸菜喝。
过年杀个猪，吃少卖的多。
谁家买鞭炮，几角就算多 展开c"
快乐家家车,"2024伊始，莫言说：“人要有翻篇的能力，不依不饶就是画地为牢。 这个世界没有真正快乐的人， 只有想得开的人，要永远相信，所有的山穷水尽都藏着峰回路转，就算是一地鸡毛也能搓出一个鸡毛掸子。”

时光总是无情，不言不语，岁月在不断的流逝，一年年在指缝间溜走，我们也抓不住什么，也留不住曾经的 展开c"
怪老头儿,"〰️
写给自己 写给你

今年的日子越到年尾越有点失落
是怕不缺的年货 缺了的年味吗
是怕变静的家里 心却沉了吗
是怕团圆饭桌上 缺了的您吗
是怕看见姥姥一个人
不看电视也不听广播
坐在沙发 就这么坐着
您这大老头儿 真小气 就来我梦里一次
当想您时 抬头仰望 每每都是满天星斗
我知道 这一年 展开c"
怪老头儿,【小老头搬家第三年的第310天】小老头儿，刚吃完饭，今天疲于各种约谈，周旋部门儿人力还有集团，白天主打一个没空干活。晚上又要干活拉个账，明天会议备查。好累啊，已经预约好外卖，晚点奖励自己个喜姐哈哈哈。白天婆婆拍的任性的冉冉，笑死我了，小家伙脾气怪有的呢，回去给我揍着玩玩。没有前两天 展开c
怪老头儿,"下午去接外公去老浴室洗澡，在那洗澡的大多数都是上了年龄的老头儿，就听对话说什么现在年轻人快活儿了，也不用种地，估计连家里还有多少地，地在哪都不知道，都靠父母辈，自己赚钱都花光，最苦的还是咱们这辈。
其实也不能怪他们，这辈子可能一直也没出去看过世界，一代人有一代人的苦，年轻人好像从 展开c"
怪老头儿,"给女儿女婿当了6年免费保姆后，我被女婿赶出了家，因为他要换自己父母来养老，既然你不仁就别怪我不义，于是我直接来了一个狠招。

我叫徐敏，老头儿去得早，我一人艰难的把独女拉扯大。我辛辛苦苦供她上大学，她毕业后就结婚了，因为女婿家穷，也就同意他入赘到了我家，一年后他们给我添了个孙女。
 
展开c"
怪老头儿,"这一切不是狂风暴雨
而是渗透我一生的潮湿
当您变成了天上的星星
我才明白
成长彷佛一场有声的告别
我想
死亡并不是终点 遗忘才是
只要我记得您 您就永远在我身边
2024.1.13 23:20

我不知道写这个会不会不好
但是我不知道用什么方式 再来怀念你

今天是您的头七 回想起三个月前
家人们把 展开c"
怪老头儿,【小老头搬家第三年的第305天】小老头儿，昨儿回来直接倒头就睡了，早上才爬起来洗漱，昨晚部门一年一度的年底团建日，想到是一场恶战，没想到是那么恶哈哈哈，不省人事一片，想想也搞笑，花了大价钱，咱也不知道吃到了啥哈哈哈。昨晚韩姐也来啦，又好久没见了，气色可以滴。早上给断片的徐主管复盘， 展开c
怪老头儿,"吃火锅，一直是一筷子夹一片的方式，不知道是出于“不要贪心”的想法，还是顾及“至少别人也都能吃到”的心态。
今天突然看到有人像挑面一样一筷子夹一夹千层肚……
瞬间就想到了小时候杨niangniang说爷爷很“护吃”——那是个很自私的老头儿。当下，理解了“护吃”这个事儿。
emm没想到这个年代 年轻 展开c"
怪老头儿,"【转载】黄 念 老 慈悲开示（四学《净修捷要报恩谈》172）：但是现在我们还是老老实实你把佛像拿去供，呵呵呵…，懂得禅宗的道理，还是照样供，这个是最高。

************************************************************

第十九拜 往生菩萨

那个凡圣同居土，极乐世界叫作凡圣同居净土。现在我们 展开c"
怪老头儿,"凌肖x你「🍆备忘录：今日挨打理由107」

👉🏻特别设定篇：大明星周棋洛携阿薯客串，介意的盆友请划走

她最近的新栏目要访谈各行各业的顶尖人物，老头儿作为考古界泰斗一口答应了，还把我扔过来做一周免费顾问加苦力。

问就是“期末又不重要你小子反正一向没什么问题不如去给小姑娘打打工锻炼身 展开c"
怪老头儿,"我妈以前是特别任劳任怨的家庭妇女，承担了全部家务活，一直到有一回爸妈来上海玩，我们一起在外面玩到很累，我说咱们打车去吃海底捞。
我爸说：回家吃多好，还能躺会儿，
我说：太累了不想做饭，
他说：又不用你做。我说：那你做呀？
我爸说：我不会，你妈做。
我说：好么！大家都累了，就我妈不累， 展开c"
怪老头儿,"牟大爷_酒师爷
50多岁的牟大爷是学校伙食团的炊事员。是个胖呼呼的、笑眯眯的、慈眉善目、和蔼可亲的老头儿。牟大爷后脑勺圆溜溜的右下方脖子处有一个鸡蛋那般大的肉瘤。说话做事都是不慌不忙、慢如慢意。还喜欢一边做事一边哼点小曲，一副优哉游哉的模样。当年他在妈妈学校当炊事员的时候,我经 展开c"
怪老头儿,"二年级下册
【快乐读书吧】
1.儿童故事：《神笔马良》洪讯涛 著
2.儿童故事：《七色花》（苏）瓦·卡达耶夫 著
3.儿童故事：《一起长大的玩具》金波 著
4.儿童故事：《愿望的实现》（印度）泰戈尔 著
5.儿童故事：《大头儿子和小头爸爸》郑春华 著

【课内作家】
6.童话类：《怪老头儿》孙幼军 著
7.童 展开c"
怪老头儿,"我最最最喜欢的小老头儿 想你了
这么长时间 也该来一次我梦里吧
今天计划着说赚第一笔钱的时候给他们买什么却没想到你 也不知道你有没有生气
小时候老是说长大了挣钱给你买糖
怪我 要是能再早点工作 是不是就能实现给你画的大饼了
我还是学不会啊 这生死离别这课我就是上不明白啊
怪你 一次也不来看我 展开c"
怪老头儿,月无缺说了两次除恶务尽，其实就是在shade剑谪仙呀，因为大哥也说了“兄长当年封印戾祸，因天火存量已不足杀他”，谁除恶不干不净，根本不入流？话又说回来了，其实月无缺不愿意别人意识到剑谪仙是个尾大不掉的老头儿，因为他在意识里自言自语都马上为剑帝公关，都是我的错！是我没在兄长 展开c
怪老头儿,"我这个人怕尴尬怕被关注的程度真的贼搞笑。

公交车上怕被关注于是不敢让座于是装睡……或者实在不行了让完之后为避免尴尬我就直接下车了等下一班哈哈哈哈哈。

跟人吃饭买单怕尴尬绝对不抢，如果谁跟我抢我立刻坐下说“那你买吧”……都能听到别人心里骂我的声音哈哈哈哈。

有一次跟一个老头儿迎面走 展开c"
怪老头儿,"#沉浸式话剧北平1948成功亮相#
一场打破刻板印象的好剧！
所谓的刻板印象：国产音乐剧十个里九个是烂剧，沉浸式戏剧体验沉浸不进去
沉浸式设计：
谍战剧嘛，猜忌和紧张的氛围从进入剧场外的大铁门开始就营造起来了，伴随着北平特色的糖葫芦、烤红薯、大碗茉莉茶、牛骨数来宝、糕点铺， 展开c"
怪老头儿,难得元旦假期跟爸爸妈妈一起跨年。他们都老了很多，但心性却像小孩儿，好奇心旺盛，喜欢探索和尝试他们不知道的新东西。妈妈的腰明显不太好，走几步路就腰痛得走不动。爸爸白头发多了很多，举手投足有也那么点儿老头儿感了。他们都是特别善良的人，不仅仅是努力过好自己，还经常帮衬亲戚朋友。他们打心 展开c
怪老头儿,小老头儿，我觉得你一定会去天堂的，如果你去天堂的时候就多看看我，缺钱了告诉我哦！多看看奶奶，告诉她不要那么难过！多看看爸爸，他不好的时候你就要去他梦里警告他！多看看老叔他很自责，但是我觉得你不会怪他的，算了算了你还是顾好你自己吧，我相信小老头在天堂没有病痛了，在天堂享福！你二孙女 展开c
怪老头儿,"《男姐往事》
文/男姐

男姐做网红前在职场上牛过逼的。

就这个留美的复旦博士，这样的人，去美国混成这样一点也不稀奇。学习能力一流，其他都不行，然后精神出了问题，也没有能力应付。

我在职场的时候有阵子在一大学里负责一预科项目（工作的一部分），招一个科学和数学老师，要求数学和英语好。。 展开c"
